Version=0.9
0,15,3,1,144=392932
0,15,3,1,145=285710
0,15,3,1,149=134362
0,15,3,1,148=461381
0,15,3,1,147=269790
0,15,3,1,150=199381
0,15,3,1,151=479341
0,15,3,1,155=106833
0,15,3,1,143=1017514
0,15,3,1,146=1051154
0,15,3,1,154=884208
0,15,3,1,157=150288
0,15,3,1,152=624252
0,15,3,1,158=283071
0,15,3,1,162=39503
0,15,3,1,159=767828
0,15,3,1,153=571277
0,15,3,1,156=1140433
0,15,3,1,165=348413
0,15,3,1,161=802811
0,15,3,1,160=326720
0,15,3,1,163=937714
0,15,3,1,168=158188
0,15,3,1,164=2235801
0,15,3,1,173=29003
0,15,3,1,172=24370
0,15,3,1,174=25087
0,15,3,1,176=37408
0,15,3,1,177=26943
0,15,3,1,166=1544784
0,15,3,1,175=38280
0,15,3,1,167=2291556
0,15,3,1,169=2459604
0,15,3,1,171=2380993
0,15,3,13,2=821097
0,15,3,13,1=1278774
0,15,3,1,170=3080038
0,15,3,13,8=34240
0,15,3,13,9=5328
0,15,3,1,178=3075457
0,15,3,13,7=136509
0,15,3,13,6=1026672
0,15,3,13,4=269276
0,15,3,13,3=1714077
0,15,3,13,10=10165
0,15,3,0,1=2881915
0,15,3,13,11=3632
0,15,3,13,14=5957
0,15,3,13,12=10650
0,15,3,13,15=21940
0,15,3,13,16=3755
0,15,3,13,18=20004
0,15,3,13,20=5326
0,15,3,13,21=13804
0,15,3,13,22=5678
0,15,3,13,23=18470
0,15,3,13,13=12784
0,15,3,13,29=460489
0,15,3,13,24=102298
0,15,3,13,31=960757
0,15,3,13,25=1103918
0,15,3,13,32=980873
0,15,3,13,37=32897
0,15,3,13,34=977009
0,15,3,13,42=8729
0,15,3,13,41=21398
0,15,3,13,33=985270
0,15,3,13,43=59071
0,15,3,13,44=3133
0,15,3,13,45=10022
0,15,3,13,47=40463
0,15,3,13,46=49127
0,15,3,13,48=4702
0,15,3,13,35=930676
0,15,3,13,49=5334
0,15,3,13,30=844205
0,15,3,13,50=13169
0,15,3,13,40=90995
0,15,3,13,51=39858
0,15,3,13,52=59585
0,15,3,13,53=48652
0,15,3,13,54=9404
0,15,3,13,56=4083
0,15,3,13,58=22692
0,15,3,13,55=18514
0,15,3,13,60=59195
0,15,3,13,59=47970
0,15,3,13,62=78401
0,15,3,13,61=49154
0,15,3,13,64=58509
0,15,3,13,66=54850
0,15,3,13,67=48794
0,15,3,13,68=12370
0,15,3,13,69=33967
0,15,3,13,70=23032
0,15,3,13,71=11572
0,15,3,13,36=1150229
0,15,3,13,74=9726
0,15,3,13,73=13904
0,15,3,13,72=7207
0,15,3,13,57=5323
0,15,3,13,77=61768
0,15,3,13,79=43548
0,15,3,13,63=45485
0,15,3,13,80=53625
0,15,3,13,65=53817
0,15,3,13,81=59752
0,15,3,13,82=27966
0,15,3,13,84=12526
0,15,3,13,85=4708
0,15,3,13,86=24127
0,15,3,13,87=13939
0,15,3,13,89=8736
0,15,3,13,90=40254
0,15,3,13,91=5993
0,15,3,13,75=33140
0,15,3,13,92=48715
0,15,3,13,76=58501
0,15,3,13,94=15707
0,15,3,13,93=4256
0,15,3,13,95=30689
0,15,3,13,83=9453
0,15,3,13,97=175928
0,15,3,13,78=77678
0,15,3,13,96=599967
0,15,3,13,88=10652
0,15,3,13,99=788910
0,15,3,13,102=1966071
0,15,3,13,104=2515150
0,15,3,13,107=2764659
0,15,3,13,106=3237805
0,15,3,13,105=3964047
0,15,3,13,109=2168437
0,15,3,13,103=6928616
0,15,3,13,108=4545317
0,15,3,13,111=1783113
0,15,3,13,100=5849497
0,15,3,13,113=2375035
0,15,3,13,114=2214940
0,15,3,13,112=3806471
0,15,3,13,110=10699653
0,15,3,13,116=4840036
0,15,3,13,118=9046558
0,15,3,13,117=10805215
0,15,3,13,121=9433236
0,15,3,13,120=7207126
0,15,3,13,115=13795824
0,15,3,13,122=8227790
0,15,3,13,123=7730893
0,15,3,13,119=16603776
0,15,3,13,124=9088191
0,15,3,13,126=6325053
0,15,3,13,125=6691643
0,15,3,13,130=1323274
0,15,3,13,127=5693858
0,15,3,13,134=2150294
0,15,3,13,129=4226869
0,15,3,13,138=3170528
0,15,3,13,144=1789930
0,15,3,13,128=12260534
0,15,3,13,131=8892365
0,15,3,13,147=2859736
0,15,3,13,140=5651411
0,15,3,13,139=7206958
0,15,3,13,149=672333
0,15,3,13,152=1456236
0,15,3,13,148=3041765
0,15,3,13,150=2599376
0,15,3,13,154=4393969
0,15,3,13,151=6209784
0,15,3,13,155=5061521
0,15,3,13,156=5618453
0,15,3,13,145=14994213
0,15,3,13,158=2134722
0,15,3,13,157=7001558
0,15,3,13,159=1405089
0,15,3,13,153=7611053
0,15,3,13,161=1791317
0,15,3,13,165=552893
0,15,3,13,164=3847496
0,15,3,13,163=5081324
0,15,3,13,166=3600810
0,15,3,13,162=8473411
0,15,3,13,169=3774068
0,15,3,13,170=6154876
0,15,3,13,168=8625269
0,15,3,13,167=10079824
